puuid,tier,winrate_zscore,kda_zscore,dmg_share,gold_share,avg_game_time,champ_mastery_entropy,avg_kill_participation,avg_gold_per_min,avg_damage_per_min,avg_vision_per_min,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,current_win_streak,current_loss_streak,longest_win_streak_20,longest_loss_streak_20,recent_winrate_5,recent_winrate_10,winrate_trend_10,recent_kda_5,recent_kda_10,kda_trend_10,kda_volatility_10,prediction,anomaly_score,is_anomaly,summoner_name
DTUOwF1U6Ycry02SjVKms4iPaHxr4ydFVpL6Xj5bMK3mts65FKsEpb6keNSF4EKr3FQaRpwUxh8xIw,Diamond,0.1317577538090904,0.5334322597154401,0.1100043878245664,0.1470449624272956,1685.74,3.006566512498057,0.5873670817891999,316.6657689838674,402.83590856055866,2.8289534558612903,0.48,0.52,0.54,0.12,5,0,5,3,1.0,0.7,0.2999999999999999,11.78,8.676507936507935,4.796507936507935,7.718490217137569,-1,-0.5731099226174464,True,Gabbagamba#EUW
bsdKRQGUwnk6IJ-Ya1O7yqUgQT6Bo3KDQTO0nMIoTZEz4nKSX3LlaMnEs0AXZb6N9zS7MohCxkO1yQ,Master,0.0117207412929422,0.5583856587529203,0.0944750974889633,0.1455212987034894,1610.46,3.28682826419308,0.5751447145285962,310.42069079044506,328.4186389274039,2.5316489713612107,0.54,0.56,0.54,0.18,0,4,4,4,0.2,0.4,-0.1999999999999999,2.3363553113553115,8.249130036630035,1.8419078144078127,10.785964812852498,-1,-0.5730944472883346,True,LNG 1xn#GOAT
ZKzXdoJbEoIAGLyXVo6OX2a_WzTGvSVQ4CJpp3_WFsiOGGzyOIkeBwFBVgQBoS_bI3eOg7tZS6LGXg,Iron,-0.1223150310368607,0.7286949831152487,0.3115363979897173,0.2465512761637409,2157.4,4.7814678801532855,0.5070422857936332,482.5632802740918,1332.271035902122,0.4537549720657408,0.72,0.64,0.2,0.28,2,0,2,6,0.4,0.4,0.1,3.0987179487179484,2.350495337995338,-3.98680624930625,1.4982138069344644,-1,-0.5730109915431413,True,immelkalvopora#12345
UgfYYsu2GMLUA8pRO-zH5QmwmEJNtJQEJJhwo4LV_Pekr8LDrX2wqqNE3uu0aFKnH1gHXYjWnPID0w,Diamond,0.2119447624808721,0.9035718487923128,0.0589278129473541,0.1414956873006895,1830.4,-1.4428232973175177e-12,0.5575307090887636,303.1026982886162,207.52986751838955,3.2422890081669333,0.56,0.4,0.56,0.22,1,0,6,2,0.6,0.7,0.0,9.15,6.921666666666667,0.6466666666666665,6.343597165646633,-1,-0.5729228692134684,True,xXBananaMonkeyXx#EUW
aBgih_RE8uUaU133eTO5hWdvo7x6-lL6oyNdYfX9PadAkttsq-sUiIs-lrOICVhhcpZ0AqWeqhPTcA,Emerald,-0.4137703987193151,-0.5832806653225312,0.1400606394657598,0.1672822569919278,1368.0,0.918295834051604,0.2617361657487542,359.0667735247507,391.4165743270308,0.436472413951981,0.0,0.3333333333333333,0.3333333333333333,0.0,0,2,1,2,0.3333333333333333,0.3333333333333333,0.0,1.375,1.375,0.0,1.0358169078880044,-1,-0.5724769500587928,True,JamalsLastDance#FNC
6NqfHWU9bNpwT0lZyG-5tITtHLWBQB3dL8HYpmJZE6LB9f7S0_KIKXivJkuPoEY7C0Bs5V4x9XZjIw,Diamond,-0.1088032722062543,1.073144387648736,0.0800049625160044,0.1409570031173602,1564.7,0.3825426691934175,0.6193619511166311,288.80980155675906,246.30050416459312,1.9822358219475429,0.52,0.54,0.58,0.22,1,0,2,5,0.6,0.5,0.3,10.90952380952381,8.549761904761905,2.793095238095238,8.644219127239191,-1,-0.5705901193994203,True,ItsSillyCat#777
9tsddU3wCzUjJlCuNOprH4CqTFupHa4vSP5NM-XZN3UGP6WX0_5FqA03kFAX9yKby6yvSrLKBQX50Q,Emerald,0.7230967326054015,0.8789077415039047,0.2609734428422375,0.2369542520232575,1501.62,2.7003929240862603,0.5475529116539329,522.1926159595312,1020.6501716005802,0.7259014787691099,0.66,0.66,0.52,0.26,4,0,11,1,0.8,0.9,0.0,7.8199999999999985,6.81,-0.2955555555555564,4.203498542880681,-1,-0.5702610969346017,True,BuffEkkoOrInt#Weak
4yIpYhCwL_aNGHJd4Owm90WOZdLdlnPH8DAGOlcmsYeJHW-JaPeAoiDAM1MNpFLBy3xIa7NbEV-wfQ,Diamond,-0.0687097678703635,0.7609966905116162,0.0745515131358788,0.1386339830609684,1755.5,2.345862112659961,0.6064560041143566,287.8718451111483,253.29047927172576,3.057251441298394,0.46,0.42,0.4,0.18,1,0,6,3,0.4,0.7,0.2999999999999999,5.306666666666667,9.653333333333332,3.1991666666666667,5.867276483457493,-1,-0.5695966549211805,True,Corazón#lαw
uxXdDu90Q39eS_WYbEJGRJl_KyeSNIuel6Rg2hGXsXwb5sSIE1zxX5uKT_jPGezFHEQZR6vK0ASTmQ,Master,-0.2689316066700067,0.5102709235119826,0.1145400826395866,0.165885869786425,1604.56,1.9557287506275207,0.5683003558170939,346.59797472382024,385.5331165664642,2.3379051875814274,0.38,0.48,0.3,0.16,0,7,3,7,0.0,0.3,0.0999999999999999,2.1083333333333334,5.694166666666666,1.5279761904761902,6.408997635702828,-1,-0.5672771044942859,True,breaking ties#001
6VIt9jtXute-SZGa9AoM15pQbvi_BzJHFBguUCYuP0PDaU7hSrOUHgTouvkTma0srbhGoKUkoDdg1g,Iron,-0.299111806307294,-0.4734235450668848,0.1059978459389317,0.1525599064640493,1813.4545454545453,3.2776134368046885,0.2762496116323867,273.3375642528188,332.6540072678128,0.3483845933348531,0.1818181818181818,0.2727272727272727,0.4545454545454545,0.0,0,2,1,5,0.4,0.2,-0.8,1.3084415584415583,1.0485797535797536,0.2793489843489843,0.6849600974153379,-1,-0.5665472078562046,True,livitrixie#6516
CFYIT03tZYjxxEtXVAh9BWnmPVqnqG9EWMoYvOfi3O7USlWkMnNmT6-0tsb9AsTRBfr-3I8IUS3TVQ,Master,-0.1486520289716,0.0352661103605144,0.1281541423695646,0.1522790547080901,1701.4,3.5615350140589443,0.5771369477823363,323.2943621531013,467.0478607069024,3.082417114636018,0.44,0.48,0.36,0.14,0,8,2,8,0.0,0.1,-0.3,2.6215384615384614,2.194102564102564,-1.928199023199024,0.7650072513869108,-1,-0.5664975270448903,True,Praxmax#12620
FTq_C7xW7y5PAZUgpRa1Of98nQwqp980-rft6uHVtiQFwHWSTFu7Bc8vlnZZvgLt9hyP-8IQefl0bQ,Silver,0.5334849583584416,1.9714033469693129,0.1629764518906713,0.1799811113392673,2070.0,-1.4428232973175177e-12,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,2,0,2,1,0.8,0.8,0.0,10.96952380952381,10.96952380952381,0.0,9.920440704130655,-1,-0.5664800775324111,True,Cpt Wackbeard#1718
_ACPtDdinxcuoY9yUg9DeywMTmpSJ0-dxhzmdWqjsMXoOLErk5lgY-ZmVJVI8iLE9lP8hUbLmvlR5w,Master,-0.2689316066700067,-0.1655582591124726,0.1228847496997808,0.1555164686517318,1699.34,3.088102070171285,0.5601763324832898,324.19792304996014,443.85212721597634,2.442737958083579,0.62,0.46,0.4,0.26,0,13,2,13,0.0,0.0,-0.3,1.7600000000000002,1.88436507936508,-0.3689682539682539,1.017366341028093,-1,-0.5660727031229972,True,Bubba#sauro
CLwZAeHPXSRzh2tyX_7Q75HatSsKfmrw-GssateMPBIyRFDxQvDy66C4J7F1TPCBiZQ0XQsyGf1BuQ,Emerald,0.5893476583319055,0.8920206203948998,0.2262136312655573,0.2192983969727503,1549.875,3.1887218755235542,0.5947819990230925,477.1197467891409,809.6128091616125,0.9334117275823192,0.5,0.7083333333333334,0.625,0.2916666666666667,3,0,14,1,0.8,0.9,0.0,4.356666666666667,8.399761904761906,0.0733730158730168,7.768553860380492,-1,-0.5660576791178848,True,xxPeke#4699
xHuFe16qYAZkanASBMAszaAg-immAjkuTnF0aGYr1un5DlKli1T5tdKe-PG-Hs66d0FjFK1gAEkWCA,Diamond,0.1718512581449812,0.2628208397158947,0.2964071156209886,0.2274669732437511,1607.46,0.2822921890780868,0.5733213753011428,498.7790301474714,1177.634490148229,0.6650269295699865,0.5,0.58,0.6,0.22,5,0,7,2,1.0,0.7,-0.1,9.84,8.222380952380952,2.1239285714285714,7.507604625370488,-1,-0.5655958461875028,True,Nyro#0001
781cB61RQ89yhIhJT7zbwDjIpAUs4R0BB7e-Mr6F24zOTcDWbbh5s8cJCZyu24zeswwV4tlw3lWGQw,Diamond,0.051570745137309,0.3448514345085784,0.0953553725208037,0.1441981716173531,1742.28,0.4670814401546753,0.5729686153433345,306.05445771313805,360.319928561612,3.149542396456852,0.4,0.42,0.54,0.12,6,0,6,2,1.0,0.8,0.3,8.5,6.034285714285715,2.287997835497836,4.29311097155186,-1,-0.5653592258263255,True,Sponegbob#Knob
ZLBHGaoap2TGDrU7tlGIMsxNr5sFReQFLywJ0qyCGgMOQaD08In7cAuK6ER22syDsvCoNblGmX97Ug,Gold,0.011850594790908,-0.032572577190551,0.0982969256362716,0.153291713942474,1647.5,3.5178941475994234,0.5322860278038072,295.61911942627177,315.1605164837612,2.0319030662154027,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.25,7,0,7,4,1.0,0.8,0.6000000000000001,7.125714285714285,5.201190476190476,3.2264646464646463,4.532352491180314,-1,-0.5635208059380729,True,ncross10#EUW
85Nn6kI1GoyN6Qdgh2fxoaj8xDnnqczAHoGUnEg4xfECGyHCqAX8kCfWXt5VqZDalnVGqxZQMl5uoQ,Emerald,0.2817247875028645,-0.2602110212752365,0.2689404816879517,0.2400408052155799,1444.08,2.194556070976505,0.4072065196891604,518.4845152676003,949.8433342590556,0.7288003464098282,0.62,0.72,0.44,0.32,9,0,10,1,1.0,0.9,-0.0999999999999999,2.5333333333333337,2.8433333333333337,-1.3600000000000003,1.8404739727701789,-1,-0.5624337000240544,True,Primebeast#EUW
dCX9ACwp8PeSrUIVYlkXlHjmJVic64U9y4bBrvX0S1PlNkrQ0v-xQlrkdQQWE_M3ljaFn3WbR2Ok8g,Bronze,-0.2622893488514218,0.2302787596543013,0.1071575962426708,0.1589390319505454,1673.46,2.635980012244211,0.4731268190547354,293.2022328519906,318.86079771490165,1.7496395229288668,0.54,0.36,0.36,0.2,1,0,4,6,0.6,0.7,0.4999999999999999,11.175,8.763055555555557,5.822341269841271,10.333387399052109,-1,-0.5623938198007953,True,TheJorge924#EUW
sGUl3zymeBqvvNfSs7n0XlsE9bU9cbTYAaBjR2E3QgSkdrmUN_YQNsbx_Ftl3cbHAbCId1Wbvl7asA,Emerald,0.0008517315285228,0.2608449164396133,0.1551915019963649,0.1561425048081584,1653.74,1.1939518995215093,0.6121511467158642,326.3715496324874,526.4492668771384,2.0998841015941765,0.48,0.52,0.46,0.34,6,0,6,6,1.0,0.9,0.6000000000000001,8.166666666666668,6.486666666666667,3.612857142857143,2.882599135810905,-1,-0.5614916007687081,True,ChenRonD#EUW
d1JAdlaEVabKjhLKHerab4rptzCrdDxIXrxsLF2jwGTaQGdWlnCCd3m7MvUisyWrcDvWeTg7cNoqhA,Gold,0.6142570145490465,0.5650035613184748,0.2235539794998017,0.2034814025627839,1836.421052631579,2.2579993393644977,0.4369445744820556,410.5681404984095,878.6120373379687,0.9023298428305206,0.4736842105263157,0.6842105263157895,0.3947368421052631,0.0789473684210526,11,0,11,1,1.0,1.0,0.0999999999999999,4.533333333333333,6.716666666666667,-2.4678571428571434,4.868435751518825,-1,-0.5610987513489744,True,Small Spark#Seb
khgPhvmRO4NDu-U9uNkUS4y0jkYUS0p_QegrtK9hwzs09leLWVwZ-21GL4NCT1WHO6SDs4HXMn55MA,Emerald,0.1212258983746691,0.5384654245078586,0.0582955178479952,0.1360287516252444,1733.24,1.08484477929077,0.5861550151062975,286.1415788362732,204.1799704781114,2.239631136079038,0.58,0.34,0.4,0.1,3,0,6,2,0.8,0.7,0.0,7.75,7.55,0.6166666666666654,6.999821426293673,-1,-0.5604980717421785,True,Nosomi#EUW
