summoner_name,rank_tier,lp,win_rate,region
GameTraxer#6969\,silver,1,,euw
NoVax#644\,silver,1,,euw
Rahmerni#8689\,silver,1,,euw
SłodkaAlicja#misia\,silver,1,5%,euw
Diazepan 5mg#1331\,silver,1,,euw
Qiya#3787\,silver,1,,euw
Le Prawn Games #EUW\,silver,1,,euw
swipperrz#TWi\,silver,1,,euw
wastingtime#GAUL\,silver,1,,euw
stGohan#000\,silver,1,,euw
シャドウクローン#clw\,silver,1,3%,euw
Dœr#EUW\,silver,1,5%,euw
ikilluxptdr#cheh\,silver,1,,euw
elpajaroloco124#9644\,silver,1,,euw
MelWithASmell#2202\,silver,1,,euw
sanzess#EUW\,silver,1,,euw
Melcolmerid#EUW\,silver,1,,euw
BIGGYFARTMASTER#PROUT\,silver,1,,euw
Lana Del Gay#6969\,silver,1,,euw
Iselda#6031\,silver,1,,euw
KrezUA#EUW\,silver,1,,euw
retired toplaner#60wr\,silver,1,,euw
T1 Cringe#Toxic\,silver,1,1%,euw
OzenpaiO#EUW\,silver,1,,euw
chemauro#EUW\,silver,1,,euw
LocalUwUGirl#SWAG\,silver,1,,euw
Bruce Lee#MANGO\,silver,1,,euw
B4k3#STSE\,silver,1,,euw
ToySoldier777#EUW,silver,500,,euw
xTheAdnan#EUW,silver,500,50%,euw
TryndaSlayer#EUW,silver,500,49%,euw
Godcas88#EUW,silver,500,54%,euw
Philips Turetts#www,silver,500,38%,euw
Don Pelayo#AEVF,silver,500,54%,euw
biffleur 2 milf#00h,silver,500,41%,euw
ToxicMistress#EUW,silver,500,37%,euw
Izoox#3321,silver,500,50%,euw
Raggnar420#EUW,silver,500,57%,euw
AlphaBanana42#EUW,silver,500,50%,euw
apartanoob#EUW,silver,500,51%,euw
Amøøq#EUW,silver,500,49%,euw
xXRiskTakeXx#EUW,silver,500,44%,euw
Forgeiner#EUW,silver,500,46%,euw
Skadolelele#EUW,silver,500,26%,euw
Sneizzle#EUW,silver,500,50%,euw
Lybytus#Lyby,silver,500,48%,euw
Looper#2605,silver,500,44%,euw
Horkrux#EUW,silver,500,50%,euw
GwenSxSlave#EUW,silver,500,100%,euw
Sawango#EUW,silver,500,52%,euw
Elrond#Rache,silver,500,20%,euw
Blossom#0999,silver,500,20%,euw
Yuquto#EUW,silver,500,0%,euw
kat#0303,silver,500,20%,euw
HeasunRanger#EUW,silver,500,20%,euw
El K T Cuento#Dm3,silver,500,20%,euw
Vehlerfrei#EUW,silver,500,20%,euw
Pelardon#AOP,silver,500,20%,euw
GoldkettenImGnak#Gnack,silver,500,58%,euw
claptrap10#EUW,silver,500,20%,euw
DarthGladus#EUW,silver,500,20%,euw
MOWKOZ#EUW,silver,500,20%,euw
Akatsuki213#EUW,silver,500,20%,euw
BigBootyBasti#A55,silver,500,20%,euw
Juff01#EUW,silver,500,27%,euw
byVatox#EUW,silver,500,20%,euw
Texas Smash#EUW,silver,500,20%,euw
Tharuc#EUW,silver,500,20%,euw
FireDave#Debi,silver,500,0%,euw
oxy#6969,silver,500,20%,euw
uHuelcome#EUW,silver,500,20%,euw
GeneralNatopedro#EUW,silver,500,20%,euw
Maui420Wowie#EUW,silver,500,20%,euw
George Clowned#Shaco,silver,500,20%,euw
yellowracecar123#EUW,silver,500,20%,euw
Yoyolved#9725R,silver,500,20%,euw
Anadria#uwu,silver,500,20%,euw
On the Leash#kitty,silver,500,53%,euw
3AMGS Till#EUW,silver,500,20%,euw
Keww#EUW,silver,500,20%,euw
Erickmv53#EUW,silver,500,37%,euw
JakeCuenca#EUW,silver,500,15%,euw
Mandarinenente#Manda,silver,500,20%,euw
Zhotking#EUW,silver,500,20%,euw
Ser G Hightower#EUW,silver,500,24%,euw
minecraftPVPgod#ahmad,silver,500,20%,euw
ΩmegaΩnion#EUW,silver,500,20%,euw
VenomCry#EUW,silver,500,20%,euw
OnlyEdin#EUW,silver,500,20%,euw
BenjiBlueBalls#BBB,silver,500,27%,euw
Junior ADCally#EUW,silver,500,20%,euw
Poule pondeuse#hurle,silver,500,20%,euw
ChickenKing102#BLACK,silver,500,27%,euw
Kinglarsson#EUW,silver,500,20%,euw
AntonioPerez#EUW,silver,500,20%,euw
ExperimentInTerr#EUW,silver,500,27%,euw
TSMWorstFiora#EUW,silver,500,24%,euw
wirsindimLidl#EUW,silver,500,20%,euw
DreamPunch#EUW,silver,500,40%,euw
Krazie85#EUW,silver,500,20%,euw
SkyWhaY#9515,silver,500,20%,euw
Grampouchi#EUW,silver,500,40%,euw
Azirzoer#EUW,silver,500,20%,euw
Destinni#0108,silver,500,20%,euw
光沢のあるアヒルe#DOOM,silver,500,29%,euw
SaMeR#ZNJ,silver,500,20%,euw
NNzs#EUW,silver,500,20%,euw
Lunar Tear#YoRHa,silver,500,20%,euw
UnknowSmurfx2#EUW,silver,500,20%,euw
Magicc13#EUW,silver,500,20%,euw
Tissemand#Pys,silver,500,20%,euw
Damien16061#EUW,silver,500,20%,euw
Dotjkdispel#2204,silver,500,39%,euw
Sunny#egirl,silver,500,20%,euw
Vyvyska#EUW,silver,500,20%,euw
Cortinas#EUW,silver,500,46%,euw
Ctoorvi#EUW,silver,500,44%,euw
BossFaJa#EUW,silver,500,20%,euw
LaVidaaLoca#noe,silver,500,0%,euw
Zipflklatscherrr#EUW,silver,500,0%,euw
Malmxi#00000,silver,500,40%,euw
end of the day#EUW,silver,500,20%,euw
Kaptain zur See#1234,silver,500,41%,euw
Swift#Shhhh,silver,500,27%,euw
GordonRamSek#GG EZ,silver,500,20%,euw
Preparing Reset#NEXT,silver,500,40%,euw
Nemesis#BZ60,silver,500,20%,euw
FREEPLASTINE#FUIDF,silver,500,47%,euw
ToySoldier777#EUW\,silver,8,54%,euw
xTheAdnan#EUW\,silver,1,,euw
TryndaSlayer#EUW\,silver,1,,euw
Godcas88#EUW\,silver,1,,euw
Philips Turetts#www\,silver,1,,euw
Don Pelayo#AEVF\,silver,1,,euw
biffleur 2 milf#00h\,silver,1,202%,euw
ToxicMistress#EUW\,silver,1,,euw
Izoox#3321\,silver,1,,euw
Raggnar420#EUW\,silver,1,,euw
AlphaBanana42#EUW\,silver,1,,euw
apartanoob#EUW\,silver,1,,euw
Amøøq#EUW\,silver,1,3%,euw
xXRiskTakeXx#EUW\,silver,1,,euw
Forgeiner#EUW\,silver,1,,euw
Skadolelele#EUW\,silver,1,,euw
Sneizzle#EUW\,silver,1,,euw
Lybytus#Lyby\,silver,1,,euw
Looper#2605\,silver,1,,euw
Horkrux#EUW\,silver,1,,euw
GwenSxSlave#EUW\,silver,1,,euw
Sawango#EUW\,silver,1,,euw
Elrond#Rache\,silver,1,,euw
Blossom#0999\,silver,1,,euw
Yuquto#EUW\,silver,1,,euw
kat#0303\,silver,1,,euw
HeasunRanger#EUW\,silver,1,,euw
El K T Cuento#Dm3\,silver,1,,euw
Vehlerfrei#EUW\,silver,1,,euw
Pelardon#AOP\,silver,1,,euw
GoldkettenImGnak#Gnack\,silver,1,,euw
claptrap10#EUW\,silver,1,,euw
DarthGladus#EUW\,silver,1,,euw
MOWKOZ#EUW\,silver,1,,euw
Akatsuki213#EUW\,silver,1,,euw
BigBootyBasti#A55\,silver,1,,euw
Juff01#EUW\,silver,1,,euw
byVatox#EUW\,silver,1,,euw
Texas Smash#EUW\,silver,1,,euw
Tharuc#EUW\,silver,1,,euw
FireDave#Debi\,silver,1,,euw
oxy#6969\,silver,1,,euw
uHuelcome#EUW\,silver,1,,euw
GeneralNatopedro#EUW\,silver,1,,euw
Maui420Wowie#EUW\,silver,1,,euw
George Clowned#Shaco\,silver,1,,euw
yellowracecar123#EUW\,silver,1,,euw
Yoyolved#9725R\,silver,1,,euw
Anadria#uwu\,silver,1,,euw
On the Leash#kitty\,silver,1,,euw
3AMGS Till#EUW\,silver,1,,euw
Keww#EUW\,silver,1,,euw
Erickmv53#EUW\,silver,1,,euw
JakeCuenca#EUW\,silver,1,,euw
Mandarinenente#Manda\,silver,1,,euw
Zhotking#EUW\,silver,1,,euw
Ser G Hightower#EUW\,silver,1,,euw
minecraftPVPgod#ahmad\,silver,1,,euw
ΩmegaΩnion#EUW\,silver,1,,euw
VenomCry#EUW\,silver,1,,euw
OnlyEdin#EUW\,silver,1,,euw
BenjiBlueBalls#BBB\,silver,1,,euw
Junior ADCally#EUW\,silver,1,,euw
Poule pondeuse#hurle\,silver,1,,euw
ChickenKing102#BLACK\,silver,1,,euw
Kinglarsson#EUW\,silver,1,,euw
AntonioPerez#EUW\,silver,1,,euw
ExperimentInTerr#EUW\,silver,1,,euw
TSMWorstFiora#EUW\,silver,1,,euw
wirsindimLidl#EUW\,silver,1,,euw
DreamPunch#EUW\,silver,1,,euw
Krazie85#EUW\,silver,1,,euw
SkyWhaY#9515\,silver,1,,euw
Grampouchi#EUW\,silver,1,,euw
Azirzoer#EUW\,silver,1,,euw
Destinni#0108\,silver,1,,euw
光沢のあるアヒルe#DOOM\,silver,1,5%,euw
SaMeR#ZNJ\,silver,1,,euw
NNzs#EUW\,silver,1,,euw
Lunar Tear#YoRHa\,silver,1,,euw
UnknowSmurfx2#EUW\,silver,1,,euw
Magicc13#EUW\,silver,1,,euw
Tissemand#Pys\,silver,1,,euw
Damien16061#EUW\,silver,1,,euw
Dotjkdispel#2204\,silver,1,,euw
Sunny#egirl\,silver,1,,euw
Vyvyska#EUW\,silver,1,,euw
Cortinas#EUW\,silver,1,,euw
Ctoorvi#EUW\,silver,1,,euw
BossFaJa#EUW\,silver,1,,euw
LaVidaaLoca#noe\,silver,1,,euw
Zipflklatscherrr#EUW\,silver,1,,euw
Malmxi#00000\,silver,1,,euw
end of the day#EUW\,silver,1,,euw
Kaptain zur See#1234\,silver,1,,euw
Swift#Shhhh\,silver,1,,euw
GordonRamSek#GG EZ\,silver,1,,euw
Preparing Reset#NEXT\,silver,1,,euw
Nemesis#BZ60\,silver,1,,euw
FREEPLASTINE#FUIDF\,silver,1,,euw
KomischerOpa#EUW,silver,500,,euw
Twilight Hooves#EUW,silver,500,20%,euw
Fire With AŠŠ#EUW,silver,500,27%,euw
RoSu fipps1#EUW,silver,500,20%,euw
Tripleskya#EUW,silver,500,20%,euw
Benny Goodmen#501,silver,501,56%,euw
schâchtel#EUW,silver,500,20%,euw
ERraulico#1222,silver,500,55%,euw
Pedra de Ganza#EUW,silver,500,20%,euw
Nuclear Zoee#EUW,silver,500,20%,euw
CristianRC#EUW,silver,500,27%,euw
FF SotaWaylander#FF29,silver,500,20%,euw
Cptn Nghathrod#Cptn,silver,500,20%,euw
LDS Rozen#EUW,silver,500,37%,euw
BubbleGumBubble#EUW,silver,500,0%,euw
Didicheloucac#EUW,silver,500,34%,euw
Just a Clone 666#EUW,silver,500,20%,euw
Great Games#EUW,silver,500,20%,euw
Uhzeoc#EUW,silver,500,20%,euw
Kaminaguren#EUW,silver,500,0%,euw
XxBossKenoxX#EUW,silver,500,100%,euw
Trick the Mind#EUW,silver,500,20%,euw
Wellow#404,silver,404,20%,euw
pabloski022#EUW,silver,500,40%,euw
GDraitor#EUW,silver,500,44%,euw
trip#0666,silver,500,20%,euw
TxMi#EUW,silver,500,51%,euw
Colin Wood#EUW,silver,500,44%,euw
DreamHunter974#EUW,silver,500,20%,euw
xPrisy#TAG,silver,500,50%,euw
Ashevall#EUW,silver,500,20%,euw
Tr4umaburger#EUW,silver,500,20%,euw
Inaphy#EUW,silver,500,20%,euw
arashmaster777#EUW,silver,500,38%,euw
V2Rengar#3354,silver,500,27%,euw
Garehtri#EUW,silver,500,52%,euw
Tazinas#EUW,silver,500,20%,euw
Riesche#Spons,silver,500,20%,euw
KimiG#69420,silver,500,20%,euw
Zelaree#EUW,silver,500,20%,euw
Cosmic Zéd#EUW,silver,500,20%,euw
Barrio38#EUW,silver,500,45%,euw
vampireeyp#EUW,silver,500,20%,euw
HawkEyez#000,silver,000,20%,euw
Erebuss#2007,silver,500,44%,euw
Caroline SD#EUW,silver,500,20%,euw
Kodaks#Viego,silver,500,27%,euw
Cumberstache#83275,silver,500,44%,euw
ouiming#EUW,silver,500,20%,euw
Gros Pikmin#NuNu,silver,500,20%,euw
Pirustae #EUW,silver,500,20%,euw
Virag#0125,silver,500,20%,euw
cheyezz#404,silver,404,20%,euw
im a fat potato#EUW,silver,500,20%,euw
Tomate frito#0000,silver,500,15%,euw
mm22#mm22,silver,500,20%,euw
Gorrimerl#EUW,silver,500,20%,euw
CONGOMALI#2222,silver,500,20%,euw
ilaiopony#EUW,silver,500,15%,euw
Maxiskarus#999,silver,999,40%,euw
MalmortiusMaw#EUW,silver,500,20%,euw
APOMET#EUW,silver,500,20%,euw
Jelks#777,silver,777,33%,euw
SlimShady1772#EUW,silver,500,27%,euw
Clio do Assu#EUW,silver,500,32%,euw
Feigii#EUW,silver,500,52%,euw
Cpt Wackbeard#1718,silver,500,48%,euw
michaelkillerez#EUW,silver,500,20%,euw
Goofy Goober#Baka,silver,500,20%,euw
rafichelas#EUW,silver,500,27%,euw
CG Shank#EUW,silver,500,27%,euw
Seriana Grande#EUW,silver,500,20%,euw
La Caverne#7274,silver,500,44%,euw
TestTubeFarmer#4274,silver,500,44%,euw
PUFF GOÛT PAF#ZZCC,silver,500,48%,euw
Marktkramer#EUW,silver,500,27%,euw
LEGO E BOY#EUW,silver,500,20%,euw
LeHummingbird#EUW,silver,500,20%,euw
Jang Dongmin#EUW,silver,500,30%,euw
Hell of a Ride#EUW,silver,500,20%,euw
ElGnomancer#EUW,silver,500,20%,euw
Goumamy#EUW,silver,500,20%,euw
A Rabbit Spirit#moon,silver,500,63%,euw
Pukitop#EUWW,silver,500,20%,euw
Bÿleth#85966,silver,500,20%,euw
DaGehIchHoch#Rossi,silver,500,20%,euw
ChanneI#EUW,silver,500,30%,euw
Memacia#TCH,silver,500,20%,euw
XIXEADOR DE CASH#00000,silver,00,20%,euw
Padorim the Sage#FISH,silver,500,15%,euw
Pateken#6969,silver,500,27%,euw
Vetek92#EUW,silver,500,0%,euw
Pogba Is My Hero#EUW,silver,500,20%,euw
TalkingToTheMoon#1628,silver,16,29%,euw
Noski Mokoni#EUW,silver,500,20%,euw
juanymedio#3545,silver,500,20%,euw
bouncingJinx#JINX,silver,500,0%,euw
Im Heró#4441,silver,500,47%,euw
snôôpyy#EUW,silver,500,20%,euw
Horrologium#EUW,silver,500,46%,euw
KomischerOpa#EUW\,silver,8,20%,euw
Twilight Hooves#EUW\,silver,1,,euw
Fire With AŠŠ#EUW\,silver,1,5%,euw
RoSu fipps1#EUW\,silver,1,,euw
Tripleskya#EUW\,silver,1,,euw
Benny Goodmen#501\,silver,1,,euw
schâchtel#EUW\,silver,1,3%,euw
ERraulico#1222\,silver,1,,euw
Pedra de Ganza#EUW\,silver,1,,euw
Nuclear Zoee#EUW\,silver,1,,euw
CristianRC#EUW\,silver,1,,euw
FF SotaWaylander#FF29\,silver,1,,euw
Cptn Nghathrod#Cptn\,silver,1,,euw
LDS Rozen#EUW\,silver,1,,euw
BubbleGumBubble#EUW\,silver,1,,euw
Didicheloucac#EUW\,silver,1,,euw
Just a Clone 666#EUW\,silver,1,,euw
Great Games#EUW\,silver,1,,euw
Uhzeoc#EUW\,silver,1,,euw
Kaminaguren#EUW\,silver,1,,euw
XxBossKenoxX#EUW\,silver,1,,euw
Trick the Mind#EUW\,silver,1,,euw
Wellow#404\,silver,1,,euw
pabloski022#EUW\,silver,1,,euw
GDraitor#EUW\,silver,1,,euw
trip#0666\,silver,1,,euw
TxMi#EUW\,silver,1,,euw
Colin Wood#EUW\,silver,1,,euw
DreamHunter974#EUW\,silver,1,,euw
xPrisy#TAG\,silver,1,,euw
Ashevall#EUW\,silver,1,,euw
Tr4umaburger#EUW\,silver,1,,euw
Inaphy#EUW\,silver,1,,euw
arashmaster777#EUW\,silver,1,,euw
V2Rengar#3354\,silver,1,,euw
Garehtri#EUW\,silver,1,,euw
Tazinas#EUW\,silver,1,,euw
Riesche#Spons\,silver,1,,euw
KimiG#69420\,silver,1,,euw
Zelaree#EUW\,silver,1,,euw
Cosmic Zéd#EUW\,silver,1,3%,euw
Barrio38#EUW\,silver,1,,euw
vampireeyp#EUW\,silver,1,,euw
HawkEyez#000\,silver,1,,euw
Erebuss#2007\,silver,1,,euw
Caroline SD#EUW\,silver,1,,euw
Kodaks#Viego\,silver,1,,euw
Cumberstache#83275\,silver,1,,euw
ouiming#EUW\,silver,1,,euw
Gros Pikmin#NuNu\,silver,1,,euw
Pirustae #EUW\,silver,1,,euw
Virag#0125\,silver,1,,euw
cheyezz#404\,silver,1,,euw
im a fat potato#EUW\,silver,1,,euw
Tomate frito#0000\,silver,1,,euw
mm22#mm22\,silver,1,,euw
Gorrimerl#EUW\,silver,1,,euw
CONGOMALI#2222\,silver,1,,euw
ilaiopony#EUW\,silver,1,,euw
Maxiskarus#999\,silver,1,,euw
MalmortiusMaw#EUW\,silver,1,,euw
APOMET#EUW\,silver,1,,euw
Jelks#777\,silver,1,,euw
SlimShady1772#EUW\,silver,1,,euw
Clio do Assu#EUW\,silver,1,,euw
Feigii#EUW\,silver,1,,euw
Cpt Wackbeard#1718\,silver,1,,euw
michaelkillerez#EUW\,silver,1,,euw
Goofy Goober#Baka\,silver,1,,euw
rafichelas#EUW\,silver,1,,euw
CG Shank#EUW\,silver,1,,euw
Seriana Grande#EUW\,silver,1,,euw
La Caverne#7274\,silver,1,,euw
TestTubeFarmer#4274\,silver,1,,euw
PUFF GOÛT PAF#ZZCC\,silver,1,3%,euw
Marktkramer#EUW\,silver,1,,euw
LEGO E BOY#EUW\,silver,1,,euw
LeHummingbird#EUW\,silver,1,,euw
Jang Dongmin#EUW\,silver,1,,euw
Hell of a Ride#EUW\,silver,1,,euw
ElGnomancer#EUW\,silver,1,,euw
Goumamy#EUW\,silver,1,,euw
A Rabbit Spirit#moon\,silver,1,,euw
Pukitop#EUWW\,silver,1,,euw
Bÿleth#85966\,silver,1,3%,euw
DaGehIchHoch#Rossi\,silver,1,,euw
ChanneI#EUW\,silver,1,,euw
Memacia#TCH\,silver,1,,euw
XIXEADOR DE CASH#00000\,silver,1,,euw
Padorim the Sage#FISH\,silver,1,,euw
Pateken#6969\,silver,1,,euw
Vetek92#EUW\,silver,1,,euw
Pogba Is My Hero#EUW\,silver,1,,euw
TalkingToTheMoon#1628\,silver,1,,euw
Noski Mokoni#EUW\,silver,1,,euw
juanymedio#3545\,silver,1,,euw
bouncingJinx#JINX\,silver,1,,euw
Im Heró#4441\,silver,1,3%,euw
snôôpyy#EUW\,silver,1,3%,euw
Horrologium#EUW\,silver,1,,euw
EroSensei69#EUW,silver,500,,euw
Dimeyyy#EUW,silver,500,49%,euw
last1manstanding#JM7,silver,500,20%,euw
coccolino93#EUW,silver,500,20%,euw
Anathos#2000,silver,500,20%,euw
Kinkou no Kage#EUW,silver,500,37%,euw
ANTSA437#EUW,silver,500,20%,euw
BIaclo#EUW,silver,500,20%,euw
ListenTiPlay#EUW,silver,500,20%,euw
Grahntelbart#Grahn,silver,500,27%,euw
Billy4#EUW,silver,500,50%,euw
Jayjay#Adams,silver,500,20%,euw
Sylezze#EUW,silver,500,20%,euw
anouskill#EUW,silver,500,20%,euw
Velche#EUW,silver,500,20%,euw
Winston Blå#EUW,silver,500,20%,euw
ramism38#EUW,silver,500,20%,euw
Schweigefuchs#1337,silver,500,62%,euw
XtremeCanter#EUW,silver,500,20%,euw
Miss Fortune#6354,silver,500,20%,euw
Pimpa#1998,silver,500,100%,euw
Frikris#EUW,silver,500,40%,euw
FiskFlamberaren#EUW,silver,500,20%,euw
APES Arror403#APES,silver,500,0%,euw
Epic Theo#6594,silver,500,20%,euw
pékipu#1334,silver,500,20%,euw
Ulf Henrik#EUW,silver,500,20%,euw
wintryred#EUW,silver,500,40%,euw
IceCubeniga#777,silver,777,20%,euw
ioann009#EUW,silver,500,20%,euw
Dinde Douce#EUW,silver,500,20%,euw
Christian Balle#EUW,silver,500,56%,euw
Go Next Fast#SURR,silver,500,27%,euw
Nulss#EUW,silver,500,20%,euw
Nightwalker#OOR,silver,500,27%,euw
dezithedevil#EUW,silver,500,20%,euw
xAt0MikZ D#EUW,silver,500,20%,euw
Silva#Quack,silver,500,20%,euw
mAgicVaro#EUW,silver,500,20%,euw
BellmanBre#EUW,silver,500,20%,euw
FIypacka#EUW,silver,500,30%,euw
liko2003#EUW,silver,500,20%,euw
SixCmmmmhh#777,silver,777,20%,euw
Firthy#EUW,silver,500,20%,euw
ElSaadomaso#EUW,silver,500,20%,euw
McBlubba#BBL,silver,500,20%,euw
Anne#Clank,silver,500,20%,euw
Blanco96#EUW,silver,500,20%,euw
Bleachdamaged#EUW,silver,500,51%,euw
EnzoDongIlBolide#EUW,silver,500,20%,euw
TSN Sibir#Tiger,silver,500,21%,euw
aragorn#9090,silver,500,15%,euw
I bims 1 Solari#EUW,silver,500,20%,euw
A void My Vel#EUW,silver,500,30%,euw
Abdu92ibis#EUW,silver,500,20%,euw
Blazesan#EUW,silver,500,20%,euw
BoisDC#EUW,silver,500,20%,euw
ziiink#znk,silver,500,20%,euw
Sakher#EUW,silver,500,30%,euw
WhitneysMiltank#EUW,silver,500,20%,euw
PhantomLand#EUW,silver,500,20%,euw
YouShouldBanShen#Shen,silver,500,20%,euw
Crazy Train#EUW,silver,500,20%,euw
The H0rny Rat#9852,silver,500,20%,euw
JONNY EL CAMINER#ALFA,silver,500,47%,euw
FriLink#EUW,silver,500,20%,euw
GoozeNick#EUW,silver,500,20%,euw
eSc3o#2000,silver,500,37%,euw
nargant#EUW,silver,500,35%,euw
LikeADemonicMind#EUW,silver,500,44%,euw
Miinouuuuuuuuuuu#FF0,silver,500,50%,euw
Vaincre Ganon#EUW,silver,500,20%,euw
Jeypette#EUW,silver,500,20%,euw
DIVE Ramen#EUW,silver,500,20%,euw
TobieSmileRaterd#Cofe,silver,500,27%,euw
NRG Ambush#EUW,silver,500,20%,euw
Mina el Hammani#EUW,silver,500,20%,euw
Hank voight CPD#EUW,silver,500,30%,euw
EvilGoose#1800,silver,500,29%,euw
Magexy#EUW,silver,500,20%,euw
KRIK POOW#EUW0,silver,500,20%,euw
salik#bln,silver,500,44%,euw
wuhampus#EUW,silver,500,53%,euw
Søma Cruz#EUW,silver,500,27%,euw
ThorDerZerstörer#1111,silver,11,20%,euw
Kyoz#Kyoz,silver,500,20%,euw
Vezorr#EUW,silver,500,27%,euw
Setts Hairy Pits#υωυ,silver,500,20%,euw
HultM8#EUW,silver,500,20%,euw
zuhaelter#king,silver,500,20%,euw
DDB Frazol#RCS,silver,500,20%,euw
xuanma#EUW,silver,500,20%,euw
Shizura#Zura,silver,500,0%,euw
EL TRAFICANT3#EUW,silver,500,20%,euw
SrgRhino#EUW,silver,500,20%,euw
MissWindflower#EUW,silver,500,20%,euw
Alecar983#983,silver,983,40%,euw
Imnotheretotroll#EUW,silver,500,52%,euw
Pegging Poppy#T42,silver,500,20%,euw
KEK Mija#EUW,silver,500,20%,euw
EroSensei69#EUW\,silver,8,20%,euw
Dimeyyy#EUW\,silver,1,,euw
last1manstanding#JM7\,silver,1,,euw
coccolino93#EUW\,silver,1,,euw
Anathos#2000\,silver,1,,euw
Kinkou no Kage#EUW\,silver,1,,euw
ANTSA437#EUW\,silver,1,,euw
BIaclo#EUW\,silver,1,,euw
ListenTiPlay#EUW\,silver,1,,euw
Grahntelbart#Grahn\,silver,1,,euw
Billy4#EUW\,silver,1,,euw
Jayjay#Adams\,silver,1,,euw
Sylezze#EUW\,silver,1,,euw
anouskill#EUW\,silver,1,,euw
Velche#EUW\,silver,1,,euw
Winston Blå#EUW\,silver,1,3%,euw
ramism38#EUW\,silver,1,,euw
Schweigefuchs#1337\,silver,1,,euw
XtremeCanter#EUW\,silver,1,,euw
Miss Fortune#6354\,silver,1,,euw
Pimpa#1998\,silver,1,,euw
Frikris#EUW\,silver,1,,euw
FiskFlamberaren#EUW\,silver,1,,euw
APES Arror403#APES\,silver,1,,euw
Epic Theo#6594\,silver,1,,euw
pékipu#1334\,silver,1,3%,euw
Ulf Henrik#EUW\,silver,1,,euw
wintryred#EUW\,silver,1,,euw
IceCubeniga#777\,silver,1,,euw
ioann009#EUW\,silver,1,,euw
Dinde Douce#EUW\,silver,1,,euw
Christian Balle#EUW\,silver,1,,euw
Go Next Fast#SURR\,silver,1,,euw
Nulss#EUW\,silver,1,,euw
Nightwalker#OOR\,silver,1,,euw
dezithedevil#EUW\,silver,1,,euw
xAt0MikZ D#EUW\,silver,1,,euw
Silva#Quack\,silver,1,,euw
mAgicVaro#EUW\,silver,1,,euw
BellmanBre#EUW\,silver,1,,euw
FIypacka#EUW\,silver,1,,euw
liko2003#EUW\,silver,1,,euw
SixCmmmmhh#777\,silver,1,,euw
Firthy#EUW\,silver,1,,euw
ElSaadomaso#EUW\,silver,1,,euw
McBlubba#BBL\,silver,1,,euw
Anne#Clank\,silver,1,,euw
Blanco96#EUW\,silver,1,,euw
Bleachdamaged#EUW\,silver,1,,euw
EnzoDongIlBolide#EUW\,silver,1,,euw
TSN Sibir#Tiger\,silver,1,,euw
aragorn#9090\,silver,1,,euw
I bims 1 Solari#EUW\,silver,1,201%,euw
A void My Vel#EUW\,silver,1,,euw
Abdu92ibis#EUW\,silver,1,,euw
Blazesan#EUW\,silver,1,,euw
BoisDC#EUW\,silver,1,,euw
ziiink#znk\,silver,1,,euw
Sakher#EUW\,silver,1,,euw
WhitneysMiltank#EUW\,silver,1,,euw
PhantomLand#EUW\,silver,1,,euw
YouShouldBanShen#Shen\,silver,1,,euw
Crazy Train#EUW\,silver,1,,euw
The H0rny Rat#9852\,silver,1,,euw
JONNY EL CAMINER#ALFA\,silver,1,,euw
FriLink#EUW\,silver,1,,euw
GoozeNick#EUW\,silver,1,,euw
eSc3o#2000\,silver,1,,euw
nargant#EUW\,silver,1,,euw
LikeADemonicMind#EUW\,silver,1,,euw
Miinouuuuuuuuuuu#FF0\,silver,1,,euw
Vaincre Ganon#EUW\,silver,1,,euw
Jeypette#EUW\,silver,1,,euw
DIVE Ramen#EUW\,silver,1,,euw
TobieSmileRaterd#Cofe\,silver,1,,euw
NRG Ambush#EUW\,silver,1,,euw
Mina el Hammani#EUW\,silver,1,,euw
Hank voight CPD#EUW\,silver,1,,euw
EvilGoose#1800\,silver,1,,euw
Magexy#EUW\,silver,1,,euw
KRIK POOW#EUW0\,silver,1,,euw
salik#bln\,silver,1,,euw
wuhampus#EUW\,silver,1,,euw
Søma Cruz#EUW\,silver,1,3%,euw
ThorDerZerstörer#1111\,silver,1,3%,euw
Kyoz#Kyoz\,silver,1,,euw
Vezorr#EUW\,silver,1,,euw
Setts Hairy Pits#υωυ\,silver,1,85%,euw
HultM8#EUW\,silver,1,,euw
zuhaelter#king\,silver,1,,euw
DDB Frazol#RCS\,silver,1,,euw
xuanma#EUW\,silver,1,,euw
Shizura#Zura\,silver,1,,euw
EL TRAFICANT3#EUW\,silver,1,,euw
SrgRhino#EUW\,silver,1,,euw
MissWindflower#EUW\,silver,1,,euw
Alecar983#983\,silver,1,,euw
Imnotheretotroll#EUW\,silver,1,,euw
Pegging Poppy#T42\,silver,1,,euw
KEK Mija#EUW\,silver,1,,euw
IBark4hotWomen#uwu,gold,500,,euw
Smiley#69696,gold,500,48%,euw
Somali Bakery#EUW,gold,500,51%,euw
Han Solo kiu#EUW,gold,500,34%,euw
Piplup#Diff,gold,500,47%,euw
Dr Hakunamatata#EUW,gold,500,48%,euw
ShinobiExecution#EUW,gold,500,44%,euw
16rango61#RANGO,gold,500,55%,euw
Toni#WToni,gold,500,38%,euw
spareribskonhulo#161O,gold,16,51%,euw
Lil Ruler#KRR,gold,500,45%,euw
WuriWürger#EUW,gold,500,44%,euw
Marmeladtagg#EUW,gold,500,39%,euw
