puuid,tier,winrate_zscore,kda_zscore,dmg_share,gold_share,avg_game_time,champ_mastery_entropy,avg_kill_participation,avg_gold_per_min,avg_damage_per_min,avg_vision_per_min,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,current_win_streak,current_loss_streak,longest_win_streak_20,longest_loss_streak_20,recent_winrate_5,recent_winrate_10,winrate_trend_10,recent_kda_5,recent_kda_10,kda_trend_10,kda_volatility_10,prediction,anomaly_score,is_anomaly,summoner_name
aNdsZYKLqODgLg_NRzs8BOIBqwB9dcnQzXACHpBuGE7ZUeRb9ajpXLE9tJmr-Rgk-Krxz42H9tl-nQ,Silver,-0.0678827773014785,-0.2205469996336298,0.2169002974461593,0.2088712895754627,1733.0,4.498171939430003,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,2,0,4,5,0.8,0.8,0.4,1.44,2.489444444444445,-0.4485173160173157,2.619768685010752,1,-0.3800859750914488,False,TheRealIfy#0000
aO5VLCZNy81a-f4MATZip8HbMutWAoppW6FBdJrCrRFBlCsc_kAUPlXfjN-t1MII2-uZiEks3uBTiQ,Master,0.1720935115574844,-0.2481876942942313,0.223208493199452,0.1910804721890925,1541.98,3.150080406676581,0.366143063852927,414.8724044277824,789.4613091589032,0.94817405161872,0.54,0.54,0.48,0.14,1,0,5,2,0.6,0.6,-0.0999999999999999,3.643571428571428,4.788452380952381,2.8777380952380955,4.16352187616029,1,-0.4090269988768314,False,Тарган Топлейну#EPWIN
aOF0hbSICYDDMnOQsxpmYsCwhN_AH9s_3DGUBl87KEyWQX8b8eQvClGM17x9Hi_3WGjCxiCeZjVjwg,Iron,-0.0817991033707197,-0.2939357728915899,0.1746551704279357,0.194528257845448,1650.46,5.036565630189341,0.3380644193510801,338.81694480428706,512.208809904801,0.4059626155875818,0.46,0.26,0.36,0.1,0,1,2,5,0.4,0.3,0.0999999999999999,1.433939393939394,1.6972474747474746,0.5614393939393936,1.2777966643811214,1,-0.441035938946519,False,Gr3atPlayzz#EUW
aP0qaaBSTaCOvdlAxpGjHioV_yCclr90kG_dHfAM90NJQUff3nCO3OxpGNkzg19EUH8nhF_AoxxbkQ,Silver,-0.0277915949241505,-0.0219113864710802,0.204171426007898,0.1944614312936408,1822.56,3.95549067411222,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,3,4,0.4,0.5,0.0999999999999999,2.736428571428571,2.9852777777777777,-1.0972619047619054,2.459646660025962,1,-0.3535518297717933,False,TobieSmileRaterd#Cofe
aVnLtVFpqJzgjcaN7pgqUoafgmN0v_7VXBDt2e_vyFipI3mCpuHwLhna7VgVXTHqk9d0D8N0Sj9xvg,Diamond,0.0114772408014181,-0.3377878562195328,0.2117487166024161,0.1950338127130054,1748.88,2.845531630349758,0.4042871523913715,409.17224774549686,791.921694287071,0.8695936400181087,0.44,0.46,0.36,0.12,1,0,5,2,0.4,0.7,0.1999999999999999,2.475555555555556,2.771111111111112,0.6202777777777779,1.7070312110666153,1,-0.3854772123497625,False,Lesbian succubus#UwU
aXigNDqzG2waO0eRenQahP7lUPC_WUdWs-tDmVPOCpKTlMrMpjLFl3fuqtzVyoS_OOz6Zc-o2n7S8w,Iron,-0.0007672480384378,-0.330517071150791,0.1471808500265493,0.1627153531292726,1667.28,2.8550935652941627,0.2816024886072696,292.4075984760021,433.7475607753174,0.4732176502845355,0.46,0.54,0.44,0.14,2,0,5,4,0.6,0.4,-0.1999999999999999,1.7408791208791208,1.4734157509157508,-0.5333699633699636,1.4233543167411469,1,-0.4492315554289703,False,Marinpro19#EUW
aXlSv9fn2oALpJffKseQI03a4obq8CoKb1ivUwTYtVko0Hq04V7L8pb5FP5QbmGU-9UKmi3p61yo1g,Platinum,0.2932439426118916,-0.1398602215196118,0.2757419822122163,0.2459914074952062,1806.5217391304348,2.731419306091558,0.4599985189424695,410.5964899402342,717.7970565593429,1.0903906533403118,0.4940381318842756,0.4956261701084848,0.4949441960904057,0.1679790705374592,1,0,5,2,0.6,0.7,-0.1,2.8485714285714283,3.0596428571428573,-0.8230555555555554,1.3592634278632416,1,-0.3937886952133049,False,charlie krug#8381
aYAyYWcJZ1IpU3Ec4LSAIXXdXFQWA-jt632HKidDA7uslvl5WLsqoaFj5Tv51H_8Pfski3p56vA35A,Diamond,0.0916642494731996,0.177481110052487,0.217850419381915,0.2246038368841034,1669.48,2.04731770952515,0.5554066857761848,485.0388209163255,807.7878838326839,0.8152856989412498,0.52,0.5,0.46,0.12,0,1,5,3,0.6,0.6,0.0,3.871428571428571,4.074603174603174,-1.3869047619047628,2.203553098634885,1,-0.3897903749030629,False,ÁCIDO#GCHMO
a_1uFjsqj2vXoQMeeUd8ymTvw0yGdy0NofyXoO8TJ6cvQooxc8kP_G6f40mWfihOseGmDnLs1Hzqvg,Master,0.2522798966897556,0.6252907182508844,0.2335632479094423,0.2444086971569939,1641.16,1.893471028515474,0.4918655022749238,543.2198165732406,915.136599427282,1.2669698801614175,0.62,0.64,0.46,0.2,2,0,4,2,0.6,0.7,0.0999999999999999,5.24,5.113333333333333,0.152222222222222,3.836728930858797,1,-0.4470844291388226,False,Jun#Zed
aatTivjvFe0L_hd5kP9jw5JnRtfbzN4zDd43oShJ6vgkYAmrkp8qQVpFOyBSCymJjV21RGugS1lgeQ,Bronze,-0.1022537503088081,0.0728556194296262,0.1773480529757757,0.1864239100083942,1919.68,4.092503561435609,0.4240513612356013,363.9405987950426,637.6753272283203,1.2532814889302328,0.48,0.48,0.54,0.18,0,3,4,3,0.4,0.5,0.0,2.861818181818182,2.2486075036075035,-3.0992857142857138,2.8543824083148546,1,-0.4054907162969685,False,Dmon Rat#EUW
